Cust_Id,Location,Age,Car Ownership,Income,Home Type,Job Experience,Loan Purpose,Loan Grade,Loan Balance,Interest Rate,loan_status,Default History,Credit History
26603,Chennai,28,1,8052300,MORTGAGE,12,HOMEIMPROVEMENT,A,600000,6.76,0,N,9
26604,Chennai,32,0,8055000,OWN,2,MEDICAL,D,1875000,15.21,0,N,10
26605,Bangalore,32,0,8085000,OWN,3,EDUCATION,C,390000,14.65,0,Y,8
26606,Kolkata,29,0,2550000,RENT,13,MEDICAL,C,150000,14.72,0,Y,7
26607,Kolkata,31,0,7200000,MORTGAGE,7,VENTURE,C,1875000,,1,N,5
26608,Delhi,32,1,8100000,MORTGAGE,5,VENTURE,B,900000,11.49,0,N,10
26609,Bangalore,27,0,8100000,MORTGAGE,11,EDUCATION,B,1620000,,0,N,10
26610,Pune,28,1,8100000,MORTGAGE,6,EDUCATION,B,2055000,10.99,0,N,7
26611,Bangalore,29,1,2625000,RENT,2,DEBTCONSOLIDATION,B,150000,9.63,0,N,8
26612,Mumbai,30,1,8100000,MORTGAGE,14,HOMEIMPROVEMENT,B,375000,10.99,0,N,5
26613,Kolkata,33,1,8100000,MORTGAGE,17,HOMEIMPROVEMENT,B,862500,9.99,0,N,7
26614,Delhi,27,0,7200000,MORTGAGE,3,VENTURE,C,225000,14.17,1,Y,9
26615,Delhi,27,0,2628000,RENT,11,MEDICAL,B,150000,10.99,0,N,10
26616,Chennai,28,1,8100000,MORTGAGE,4,DEBTCONSOLIDATION,B,750000,10.74,0,N,6
26617,Pune,27,0,8100000,MORTGAGE,3,HOMEIMPROVEMENT,A,1031250,5.79,0,N,5
26618,Hyderabad,34,1,8100000,MORTGAGE,,PERSONAL,A,750000,6.91,0,N,6
26619,Chennai,27,1,8100000,MORTGAGE,6,MEDICAL,A,750000,6.54,0,N,8
26620,Mumbai,33,0,8100000,MORTGAGE,17,PERSONAL,C,540000,14.35,0,Y,6
26621,Delhi,29,1,8100000,MORTGAGE,13,DEBTCONSOLIDATION,A,262500,6.76,0,N,5
26622,Hyderabad,27,0,2700000,RENT,2,MEDICAL,B,150000,11.99,0,N,8
26623,Kolkata,28,0,8100000,MORTGAGE,4,HOMEIMPROVEMENT,C,375000,12.87,0,Y,9
26624,Kolkata,35,0,2775000,RENT,2,DEBTCONSOLIDATION,B,150000,11.26,0,N,10
26625,Bangalore,32,0,8100000,MORTGAGE,11,VENTURE,C,1500000,12.53,0,Y,10
26626,Kolkata,29,0,8100000,MORTGAGE,9,HOMEIMPROVEMENT,A,855000,9.32,0,N,5
26627,Delhi,29,1,2850000,RENT,3,MEDICAL,C,150000,12.87,0,Y,9
26628,Bangalore,33,1,7200000,MORTGAGE,11,DEBTCONSOLIDATION,D,1125000,14.62,1,Y,10
26629,Kolkata,29,0,8100000,MORTGAGE,0,HOMEIMPROVEMENT,C,1500000,10.59,0,Y,7
26630,Mumbai,28,1,8103075,MORTGAGE,6,EDUCATION,C,420000,13.98,0,Y,7
26631,Bangalore,32,1,8115150,MORTGAGE,6,MEDICAL,C,720000,13.79,0,Y,6
26632,Pune,35,1,8153775,MORTGAGE,9,DEBTCONSOLIDATION,A,1200000,6.99,0,N,5
26633,Kolkata,27,1,8169600,MORTGAGE,9,EDUCATION,A,1320000,7.88,0,N,8
26634,Mumbai,29,1,8174700,MORTGAGE,12,VENTURE,E,1650000,,0,Y,5
26635,Pune,27,1,2925000,RENT,4,EDUCATION,D,150000,16.07,0,N,7
26636,Chennai,27,0,8175000,MORTGAGE,7,EDUCATION,A,296250,6.03,0,N,7
26637,Mumbai,33,0,8175000,MORTGAGE,,MEDICAL,B,1125000,11.49,0,N,5
26638,Hyderabad,34,0,8175000,OWN,14,HOMEIMPROVEMENT,C,1125000,13.61,0,Y,7
26639,Mumbai,33,0,8175000,MORTGAGE,4,PERSONAL,C,1380000,12.41,0,Y,8
26640,Delhi,29,1,6183750,MORTGAGE,11,MEDICAL,E,562500,14.5,1,N,9
26641,Bangalore,27,0,7275000,MORTGAGE,4,PERSONAL,C,620625,10.59,1,Y,5
26642,Bangalore,34,0,8190000,MORTGAGE,18,VENTURE,C,450000,12.23,0,Y,9
26643,Kolkata,28,0,8190000,MORTGAGE,12,PERSONAL,B,600000,11.12,0,N,6
26644,Hyderabad,32,1,8211600,MORTGAGE,16,HOMEIMPROVEMENT,C,900000,12.09,0,N,8
26645,Mumbai,32,1,2175000,OWN,0,PERSONAL,A,150000,8.49,0,N,8
26646,Chennai,34,1,8235000,MORTGAGE,12,DEBTCONSOLIDATION,B,750000,10.99,0,N,8
26647,Hyderabad,27,1,2970000,RENT,4,DEBTCONSOLIDATION,A,150000,7.9,0,N,6
26648,Chennai,27,1,8250000,MORTGAGE,11,HOMEIMPROVEMENT,A,270000,6.03,0,N,5
26649,Delhi,28,1,2475000,RENT,10,PERSONAL,A,1125000,,1,N,6
26650,Kolkata,29,1,8250000,MORTGAGE,6,MEDICAL,B,375000,9.91,0,N,9
26651,Pune,35,0,8250000,MORTGAGE,7,DEBTCONSOLIDATION,B,675000,11.71,0,N,9
26652,Kolkata,27,0,8250000,MORTGAGE,0,EDUCATION,A,1200000,7.9,0,N,7
26653,Delhi,27,1,2520000,RENT,11,DEBTCONSOLIDATION,A,1125000,5.79,1,N,8
26654,Delhi,28,0,8250000,MORTGAGE,12,MEDICAL,A,450000,6.03,0,N,5
26655,Delhi,28,0,8250000,MORTGAGE,0,HOMEIMPROVEMENT,B,450000,10.65,0,N,8
26656,Mumbai,34,1,8250000,OWN,9,HOMEIMPROVEMENT,B,1500000,,0,N,9
26657,Delhi,27,1,3060000,RENT,3,VENTURE,A,150000,7.49,0,N,9
26658,Chennai,27,0,3075000,RENT,2,DEBTCONSOLIDATION,C,150000,15.27,0,Y,7
26659,Bangalore,33,1,3150000,RENT,0,DEBTCONSOLIDATION,C,150000,14.65,0,N,10
26660,Pune,28,1,8250000,MORTGAGE,12,VENTURE,A,1275000,6.03,0,N,7
26661,Chennai,30,0,8250000,MORTGAGE,14,VENTURE,B,750000,10.65,0,N,8
26662,Delhi,28,1,8250000,MORTGAGE,12,PERSONAL,B,1680000,,0,N,6
26663,Mumbai,30,1,8250000,MORTGAGE,12,MEDICAL,B,375000,,0,N,10
26664,Hyderabad,35,1,8250000,MORTGAGE,7,EDUCATION,A,765000,5.42,0,N,6
26665,Bangalore,28,0,3150000,RENT,3,DEBTCONSOLIDATION,B,150000,11.49,0,N,5
26666,Delhi,32,1,8250000,MORTGAGE,5,EDUCATION,B,750000,10.99,0,N,9
26667,Bangalore,33,1,3150000,RENT,8,MEDICAL,D,150000,,0,Y,9
26668,Pune,30,0,7350000,MORTGAGE,14,EDUCATION,B,675000,11.49,1,N,5
26669,Mumbai,30,1,7350000,MORTGAGE,6,HOMEIMPROVEMENT,B,2625000,10.59,1,N,8
26670,Chennai,30,1,8250000,MORTGAGE,8,MEDICAL,A,360000,5.99,0,N,5
26671,Delhi,30,0,7350000,MORTGAGE,3,DEBTCONSOLIDATION,D,390000,16.49,1,N,6
26672,Chennai,31,1,8250000,MORTGAGE,4,DEBTCONSOLIDATION,B,450000,11.99,0,N,7
26673,Mumbai,29,1,7350000,MORTGAGE,2,HOMEIMPROVEMENT,B,594375,10.59,1,N,9
26674,Chennai,27,1,8250000,MORTGAGE,5,DEBTCONSOLIDATION,A,1125000,,0,N,10
26675,Delhi,33,0,8250000,MORTGAGE,10,MEDICAL,A,1350000,6.99,0,N,9
26676,Delhi,30,1,3300000,RENT,0,MEDICAL,A,150000,7.29,0,N,8
26677,Hyderabad,31,0,6247500,MORTGAGE,9,MEDICAL,D,750000,,1,Y,5
26678,Bangalore,30,1,8250000,MORTGAGE,0,PERSONAL,B,900000,10.74,0,N,8
26679,Kolkata,34,1,8250000,MORTGAGE,2,MEDICAL,A,750000,7.29,0,N,10
26680,Mumbai,27,1,8250000,MORTGAGE,8,VENTURE,B,2250000,11.11,0,N,6
26681,Chennai,32,1,8250000,MORTGAGE,2,VENTURE,B,420000,10.74,0,N,7
26682,Bangalore,27,0,2160000,OWN,0,HOMEIMPROVEMENT,A,975000,6.92,0,N,10
26683,Mumbai,32,0,8250000,MORTGAGE,16,HOMEIMPROVEMENT,A,502500,6.92,0,N,7
26684,Delhi,30,1,8250000,MORTGAGE,0,MEDICAL,A,450000,6.92,0,N,8
26685,Pune,28,1,8250000,OWN,1,HOMEIMPROVEMENT,E,375000,17.51,0,N,10
26686,Chennai,27,1,8250000,MORTGAGE,0,MEDICAL,B,750000,10.37,0,N,9
26687,Hyderabad,28,1,8250000,MORTGAGE,3,VENTURE,A,825000,5.79,0,N,7
26688,Mumbai,28,0,8250000,MORTGAGE,12,VENTURE,B,1125000,10,0,N,10
26689,Pune,29,1,8250000,MORTGAGE,11,VENTURE,B,900000,10.37,0,N,10
26690,Pune,30,1,8250000,MORTGAGE,4,MEDICAL,B,900000,10.74,0,N,8
26691,Pune,30,0,8250000,MORTGAGE,14,DEBTCONSOLIDATION,B,1875000,10.36,0,N,8
26692,Pune,30,0,3456000,RENT,0,PERSONAL,A,150000,6.99,0,N,8
26693,Hyderabad,28,1,8250000,MORTGAGE,8,HOMEIMPROVEMENT,A,1125000,6.54,0,N,6
26694,Delhi,33,1,3510000,RENT,9,MEDICAL,C,150000,14.65,0,N,6
26695,Chennai,32,0,8250000,MORTGAGE,3,MEDICAL,A,690000,5.79,0,N,10
26696,Hyderabad,27,1,8250000,MORTGAGE,3,DEBTCONSOLIDATION,B,1875000,,0,N,6
26697,Kolkata,29,1,3550500,RENT,5,DEBTCONSOLIDATION,B,150000,9.99,0,N,6
26698,Chennai,33,1,8250000,MORTGAGE,2,MEDICAL,A,375000,7.51,0,N,7
26699,Hyderabad,27,1,8250000,OWN,0,VENTURE,D,1875000,16.32,0,Y,7
26700,Kolkata,30,0,8250000,MORTGAGE,5,VENTURE,B,1875000,11.12,0,N,9
26701,Hyderabad,28,1,8250000,MORTGAGE,12,HOMEIMPROVEMENT,B,262500,11.49,0,N,10
26702,Chennai,31,1,3600000,RENT,11,MEDICAL,B,150000,10.65,0,N,6
26703,Pune,32,1,3150000,RENT,0,EDUCATION,D,150000,15.62,1,N,6
26704,Mumbai,29,0,8250000,MORTGAGE,1,EDUCATION,E,960000,16.82,0,N,6
26705,Kolkata,28,0,8250000,MORTGAGE,7,HOMEIMPROVEMENT,B,806250,11.86,0,N,9
26706,Hyderabad,30,1,8250000,MORTGAGE,15,PERSONAL,C,900000,13.61,0,N,10
26707,Hyderabad,28,1,8250000,MORTGAGE,12,DEBTCONSOLIDATION,A,360000,7.51,0,N,9
26708,Pune,28,0,3150000,RENT,4,DEBTCONSOLIDATION,D,150000,14.96,1,Y,6
26709,Kolkata,28,1,3600000,RENT,9,EDUCATION,A,150000,7.68,0,N,7
26710,Chennai,29,1,8250000,MORTGAGE,0,EDUCATION,A,637500,7.51,0,N,10
26711,Chennai,35,0,8250000,MORTGAGE,7,VENTURE,B,450000,,0,N,6
26712,Pune,27,1,6247500,MORTGAGE,3,MEDICAL,D,900000,15.21,1,N,6
26713,Kolkata,27,0,3614400,RENT,12,DEBTCONSOLIDATION,A,150000,7.66,0,N,9
26714,Chennai,27,0,3750000,RENT,0,VENTURE,B,150000,10.99,0,N,5
26715,Kolkata,30,1,3750000,RENT,2,VENTURE,C,150000,14.79,0,N,10
26716,Bangalore,27,1,3300000,RENT,2,MEDICAL,B,150000,11.49,1,N,10
26717,Chennai,33,1,8250000,MORTGAGE,7,MEDICAL,B,1785000,10.25,0,N,5
26718,Hyderabad,34,0,3750000,RENT,5,HOMEIMPROVEMENT,B,150000,11.48,0,N,5
26719,Hyderabad,32,1,8250000,MORTGAGE,0,VENTURE,B,1725000,11.48,0,N,9
26720,Hyderabad,35,0,8250000,MORTGAGE,3,HOMEIMPROVEMENT,A,750000,8.59,0,N,6
26721,Hyderabad,31,0,8250000,MORTGAGE,0,HOMEIMPROVEMENT,C,375000,14.26,0,N,10
26722,Kolkata,30,1,8250000,OWN,14,VENTURE,C,900000,13.57,0,Y,7
26723,Bangalore,32,0,8250000,OWN,16,EDUCATION,B,675000,11.48,0,N,10
26724,Hyderabad,31,0,2550000,RENT,9,VENTURE,B,1125000,9.88,1,N,6
26725,Mumbai,27,0,8250000,MORTGAGE,3,MEDICAL,A,360000,7.74,0,N,7
26726,Kolkata,28,0,8250000,MORTGAGE,1,EDUCATION,A,900000,8.94,0,N,10
26727,Hyderabad,29,1,2625000,RENT,1,VENTURE,A,1125000,7.9,1,N,10
26728,Delhi,31,1,8250000,MORTGAGE,5,VENTURE,D,375000,14.96,0,Y,9
26729,Mumbai,34,0,2625000,RENT,2,PERSONAL,B,1125000,10.99,1,N,10
26730,Kolkata,29,1,8250000,MORTGAGE,0,VENTURE,A,1125000,8.94,0,N,7
26731,Kolkata,31,0,2625000,RENT,4,MEDICAL,C,1125000,13.11,1,N,9
26732,Delhi,31,0,8250000,MORTGAGE,2,MEDICAL,A,450000,7.4,0,N,6
26733,Mumbai,29,0,2625000,RENT,4,DEBTCONSOLIDATION,C,1125000,13.22,1,N,5
26734,Hyderabad,28,1,8250000,MORTGAGE,0,VENTURE,E,1125000,16.32,0,Y,5
26735,Hyderabad,28,0,8250000,MORTGAGE,12,PERSONAL,A,375000,9.63,0,N,9
26736,Bangalore,29,0,6247500,MORTGAGE,5,MEDICAL,E,375000,16.95,1,Y,6
26737,Delhi,32,1,7350000,MORTGAGE,16,DEBTCONSOLIDATION,B,1125000,10.95,1,N,5
26738,Delhi,35,0,8250000,MORTGAGE,4,MEDICAL,C,300000,13.79,0,N,6
26739,Chennai,29,1,2250000,RENT,1,DEBTCONSOLIDATION,E,1125000,16.4,1,N,10
26740,Hyderabad,34,1,8250000,MORTGAGE,15,EDUCATION,B,450000,9.45,0,N,6
26741,Kolkata,31,0,8250000,MORTGAGE,2,DEBTCONSOLIDATION,B,450000,9.51,0,N,9
26742,Hyderabad,27,0,8250000,MORTGAGE,4,PERSONAL,A,187500,8.07,0,N,6
26743,Delhi,28,1,8250300,MORTGAGE,2,HOMEIMPROVEMENT,B,1125000,,0,N,6
26744,Pune,29,1,8250300,MORTGAGE,13,MEDICAL,B,900000,10.36,0,N,6
26745,Delhi,27,0,8250300,MORTGAGE,5,PERSONAL,C,1875000,12.73,0,Y,6
26746,Mumbai,33,1,8250300,MORTGAGE,15,MEDICAL,B,900000,,0,N,7
26747,Pune,28,0,8268300,MORTGAGE,3,HOMEIMPROVEMENT,D,1350000,12.17,0,N,10
26748,Mumbai,28,1,2260800,RENT,,EDUCATION,D,1125000,15.95,1,Y,7
26749,Bangalore,33,0,2752500,RENT,7,PERSONAL,B,1125000,11.14,1,N,10
26750,Pune,32,1,2775000,RENT,1,MEDICAL,B,1125000,9.62,1,N,10
26751,Chennai,32,1,8316600,MORTGAGE,0,MEDICAL,B,780000,9.91,0,N,6
26752,Kolkata,32,0,2775000,RENT,0,VENTURE,B,1125000,10.62,1,N,8
26753,Delhi,31,0,8325000,MORTGAGE,3,HOMEIMPROVEMENT,A,386250,6.62,0,N,6
26754,Pune,29,1,2790000,RENT,1,MEDICAL,A,1125000,6.03,1,N,10
26755,Chennai,27,0,2808000,RENT,5,PERSONAL,A,1125000,7.9,1,N,8
26756,Kolkata,30,0,2820000,RENT,2,MEDICAL,C,1125000,13.06,1,Y,7
26757,Pune,30,0,2100000,OWN,14,MEDICAL,B,1080000,12.18,0,N,5
26758,Hyderabad,29,0,8380500,MORTGAGE,4,PERSONAL,C,375000,14.27,0,Y,6
26759,Bangalore,29,0,2850000,RENT,13,DEBTCONSOLIDATION,A,1125000,6.91,1,N,8
26760,Kolkata,34,0,8399700,MORTGAGE,11,DEBTCONSOLIDATION,A,225000,7.74,0,N,10
26761,Kolkata,27,0,2850300,RENT,5,EDUCATION,C,1125000,12.73,1,N,10
26762,Hyderabad,33,1,2851200,RENT,10,EDUCATION,A,1125000,6.17,1,N,9
26763,Chennai,27,1,8400000,MORTGAGE,12,EDUCATION,C,1125000,13.49,0,N,8
26764,Pune,30,1,8400000,OWN,6,VENTURE,A,900000,,0,N,10
26765,Bangalore,30,1,8400000,MORTGAGE,4,PERSONAL,D,600000,16.02,0,Y,10
26766,Mumbai,32,1,8400000,MORTGAGE,4,EDUCATION,B,1050000,9.63,0,N,9
26767,Delhi,28,0,7500000,MORTGAGE,4,VENTURE,D,1875000,,1,N,6
26768,Kolkata,27,0,8400000,MORTGAGE,5,PERSONAL,A,600000,6.17,0,N,8
26769,Mumbai,28,0,8400000,MORTGAGE,9,HOMEIMPROVEMENT,B,1125000,11.12,0,N,7
26770,Bangalore,29,0,8400000,MORTGAGE,3,PERSONAL,D,1875000,14.61,0,N,5
26771,Delhi,27,0,8400000,MORTGAGE,9,EDUCATION,C,975000,13.57,0,N,10
26772,Mumbai,34,0,8409225,MORTGAGE,2,EDUCATION,A,960000,8.94,0,N,6
26773,Chennai,27,1,3000000,RENT,0,MEDICAL,A,1125000,6.91,1,N,10
26774,Mumbai,28,0,8415000,MORTGAGE,10,VENTURE,A,510000,5.79,0,N,5
26775,Kolkata,34,0,3000000,RENT,2,PERSONAL,A,1125000,,1,N,6
26776,Pune,32,1,8433375,MORTGAGE,4,DEBTCONSOLIDATION,A,450000,5.42,0,N,10
26777,Chennai,33,1,3000000,RENT,15,PERSONAL,B,1125000,9.88,1,N,5
26778,Kolkata,27,0,8437500,MORTGAGE,4,HOMEIMPROVEMENT,D,780000,15.62,0,Y,6
26779,Hyderabad,29,0,8437500,MORTGAGE,11,EDUCATION,C,225000,13.35,0,N,10
26780,Chennai,27,1,2550000,RENT,0,EDUCATION,E,1125000,16.35,1,Y,10
26781,Bangalore,27,1,8441100,MORTGAGE,11,DEBTCONSOLIDATION,A,1800000,,0,N,7
26782,Pune,33,0,8454900,OWN,5,PERSONAL,B,375000,12.69,0,N,5
26783,Kolkata,27,0,8469075,MORTGAGE,11,HOMEIMPROVEMENT,E,1425000,16.35,0,N,10
26784,Hyderabad,29,1,8474400,MORTGAGE,13,DEBTCONSOLIDATION,A,600000,7.49,0,N,8
26785,Kolkata,32,0,3020775,RENT,5,MEDICAL,B,1125000,11.71,1,N,8
26786,Kolkata,28,0,3037500,RENT,9,DEBTCONSOLIDATION,A,1125000,7.88,1,N,5
26787,Bangalore,27,1,8475000,MORTGAGE,5,DEBTCONSOLIDATION,A,481875,6.03,0,N,7
26788,Pune,33,1,8475000,MORTGAGE,15,MEDICAL,C,375000,13.49,0,Y,9
26789,Pune,28,0,2070000,OWN,2,HOMEIMPROVEMENT,A,450000,8.9,0,N,8
26790,Bangalore,27,1,3075000,RENT,6,EDUCATION,A,1125000,8.49,1,N,8
26791,Hyderabad,27,1,3075000,RENT,0,MEDICAL,B,1125000,11.48,1,N,8
26792,Hyderabad,27,1,2700000,RENT,11,HOMEIMPROVEMENT,D,1125000,16.77,1,N,9
26793,Hyderabad,32,0,8475000,MORTGAGE,0,HOMEIMPROVEMENT,E,1125000,15.68,0,Y,5
26794,Chennai,32,0,8475000,MORTGAGE,1,EDUCATION,A,375000,,0,N,6
26795,Bangalore,27,0,8475300,MORTGAGE,11,VENTURE,A,1125000,8.94,0,N,8
26796,Hyderabad,28,0,8497500,MORTGAGE,12,VENTURE,C,1350000,12.99,0,N,6
26797,Delhi,29,1,3150000,RENT,5,PERSONAL,B,1125000,10.99,1,N,9
26798,Delhi,27,1,8505000,OWN,6,VENTURE,B,157500,11.99,0,N,7
26799,Hyderabad,34,0,8512500,OWN,4,HOMEIMPROVEMENT,A,225000,6.39,0,N,8
26800,Bangalore,27,1,8535000,MORTGAGE,3,MEDICAL,A,562500,8.63,0,N,10
26801,Delhi,33,1,8550000,MORTGAGE,0,EDUCATION,D,1200000,16.77,0,N,5
26802,Chennai,34,0,7650000,MORTGAGE,0,HOMEIMPROVEMENT,C,540000,13.49,1,N,5
26803,Hyderabad,28,0,8550000,MORTGAGE,12,VENTURE,E,600000,18.64,0,N,10
26804,Delhi,30,1,8550000,MORTGAGE,14,MEDICAL,A,540000,6.03,0,N,8
26805,Delhi,28,0,8550000,MORTGAGE,4,DEBTCONSOLIDATION,A,900000,,0,N,5
26806,Delhi,28,1,8550000,MORTGAGE,13,HOMEIMPROVEMENT,A,1950000,8.49,0,N,5
26807,Pune,30,1,8550000,MORTGAGE,13,DEBTCONSOLIDATION,A,748125,5.42,0,N,10
26808,Chennai,28,0,2062800,OWN,4,PERSONAL,B,150000,11.12,0,N,8
26809,Delhi,35,0,8550000,MORTGAGE,11,EDUCATION,B,525000,11.49,0,N,10
26810,Pune,27,1,8550000,MORTGAGE,7,EDUCATION,C,1500000,13.06,0,Y,8
26811,Hyderabad,32,1,2062500,OWN,1,VENTURE,D,375000,14.59,0,Y,10
26812,Bangalore,29,0,8550000,MORTGAGE,11,MEDICAL,A,1050000,,0,N,6
26813,Bangalore,32,0,6502500,MORTGAGE,16,MEDICAL,D,1500000,14.74,1,N,9
26814,Kolkata,33,0,8550000,MORTGAGE,2,DEBTCONSOLIDATION,C,1575000,13.16,0,N,9
26815,Mumbai,28,0,8580000,MORTGAGE,0,PERSONAL,A,900000,7.29,0,N,6
26816,Kolkata,33,0,8580000,MORTGAGE,3,PERSONAL,C,1500000,13.48,0,N,5
26817,Chennai,30,0,8580000,MORTGAGE,14,VENTURE,A,600000,8.94,0,N,7
26818,Kolkata,29,0,3187500,RENT,9,VENTURE,A,1125000,7.88,1,N,7
26819,Pune,33,0,8624700,MORTGAGE,0,PERSONAL,B,558750,11.71,0,N,5
26820,Chennai,31,1,8624700,MORTGAGE,8,DEBTCONSOLIDATION,A,1125000,6.92,0,N,8
26821,Chennai,32,1,7725000,MORTGAGE,0,PERSONAL,E,2475000,18.64,1,N,6
26822,Delhi,30,0,3225000,RENT,3,VENTURE,A,1125000,,1,N,8
26823,Bangalore,33,1,8625000,MORTGAGE,3,PERSONAL,A,1050000,6.03,0,N,8
26824,Mumbai,28,1,8625000,MORTGAGE,12,EDUCATION,A,1650000,7.51,0,N,7
26825,Bangalore,27,1,8625000,MORTGAGE,11,PERSONAL,B,1080000,12.69,0,N,6
26826,Kolkata,29,0,8625000,MORTGAGE,4,VENTURE,B,1650000,12.69,0,N,10
26827,Kolkata,27,1,3300000,RENT,2,MEDICAL,B,1125000,,1,N,6
26828,Pune,29,0,3300000,RENT,0,PERSONAL,B,1125000,11.86,1,N,9
26829,Kolkata,31,0,8625000,MORTGAGE,15,MEDICAL,B,750000,12.42,0,N,6
26830,Kolkata,27,0,3300000,RENT,2,MEDICAL,B,1125000,11.48,1,N,5
26831,Bangalore,28,0,3307800,RENT,4,VENTURE,B,1125000,,1,N,10
26832,Hyderabad,32,1,3330000,RENT,5,VENTURE,D,1125000,16.49,1,Y,5
26833,Chennai,28,0,8625000,MORTGAGE,11,HOMEIMPROVEMENT,A,375000,7.51,0,N,8
26834,Hyderabad,32,1,3330000,RENT,13,MEDICAL,A,1125000,7.88,1,N,9
26835,Chennai,29,1,8625000,MORTGAGE,13,DEBTCONSOLIDATION,A,375000,6.03,0,N,9
26836,Hyderabad,32,0,8625000,MORTGAGE,0,HOMEIMPROVEMENT,A,540000,7.9,0,N,10
26837,Bangalore,28,0,8625000,MORTGAGE,3,MEDICAL,A,1387500,,0,N,7
26838,Hyderabad,27,0,8625000,MORTGAGE,2,MEDICAL,A,75000,5.99,0,N,8
26839,Kolkata,33,1,8625000,MORTGAGE,1,DEBTCONSOLIDATION,A,1260000,5.42,0,N,6
26840,Chennai,28,1,8625000,MORTGAGE,8,MEDICAL,A,2100000,,0,N,5
26841,Bangalore,28,0,8625000,MORTGAGE,2,PERSONAL,B,1350000,10.59,0,N,10
26842,Kolkata,33,0,8625000,MORTGAGE,6,MEDICAL,C,787500,13.49,0,N,9
26843,Pune,27,1,8625000,MORTGAGE,1,DEBTCONSOLIDATION,A,375000,8.49,0,N,6
26844,Chennai,28,1,8625000,MORTGAGE,3,HOMEIMPROVEMENT,A,1875000,7.49,0,N,6
26845,Chennai,29,0,8625000,MORTGAGE,3,MEDICAL,C,1650000,15.23,0,Y,7
26846,Hyderabad,29,1,8625000,MORTGAGE,7,EDUCATION,D,607500,16.49,0,Y,10
26847,Delhi,27,1,8625000,MORTGAGE,11,VENTURE,B,375000,,0,N,5
26848,Pune,29,1,8625000,OWN,12,EDUCATION,D,2625000,15.28,0,Y,5
26849,Chennai,29,1,8625000,MORTGAGE,10,VENTURE,C,420000,13.43,0,Y,8
26850,Hyderabad,28,0,8625000,MORTGAGE,3,PERSONAL,C,337500,12.68,0,N,7
26851,Hyderabad,27,0,8625000,MORTGAGE,0,EDUCATION,A,900000,7.29,0,N,6
26852,Hyderabad,28,1,7725000,MORTGAGE,12,HOMEIMPROVEMENT,C,1500000,14.17,1,Y,9
26853,Hyderabad,28,1,8625000,MORTGAGE,12,DEBTCONSOLIDATION,B,1350000,10.37,0,N,7
26854,Mumbai,27,0,8625000,MORTGAGE,3,HOMEIMPROVEMENT,A,1800000,,0,N,7
26855,Hyderabad,35,0,3375000,RENT,3,DEBTCONSOLIDATION,C,1125000,,1,N,8
26856,Mumbai,33,1,2925000,RENT,4,DEBTCONSOLIDATION,E,1125000,17.56,1,Y,5
26857,Bangalore,34,1,8625000,MORTGAGE,11,MEDICAL,A,450000,5.79,0,N,9
26858,Mumbai,31,1,8625000,MORTGAGE,4,VENTURE,C,487500,13.98,0,N,9
26859,Kolkata,27,0,8625000,MORTGAGE,11,MEDICAL,A,600000,7.51,0,N,7
26860,Chennai,33,0,8625000,MORTGAGE,10,MEDICAL,B,1875000,11.86,0,N,8
26861,Hyderabad,35,0,8625000,MORTGAGE,4,HOMEIMPROVEMENT,C,540000,13.85,0,Y,10
26862,Chennai,29,1,8625000,MORTGAGE,3,DEBTCONSOLIDATION,C,300000,13.48,0,N,10
26863,Mumbai,28,1,8625000,MORTGAGE,12,VENTURE,C,1200000,13.85,0,Y,8
26864,Kolkata,27,0,8625000,MORTGAGE,3,EDUCATION,A,472500,6.76,0,N,10
26865,Delhi,27,1,2025000,OWN,1,VENTURE,A,450000,8,0,N,6
26866,Kolkata,33,1,8625000,OWN,2,VENTURE,B,1080000,11.14,0,N,5
26867,Chennai,27,0,8625000,MORTGAGE,4,MEDICAL,C,720000,12.87,0,N,9
26868,Bangalore,29,0,8625000,MORTGAGE,11,EDUCATION,C,1500000,13.79,0,Y,6
26869,Bangalore,32,0,8625000,MORTGAGE,3,EDUCATION,E,1500000,16.95,0,Y,7
26870,Bangalore,28,1,8625000,MORTGAGE,6,HOMEIMPROVEMENT,A,750000,8,0,N,8
26871,Bangalore,32,0,3405000,RENT,4,PERSONAL,B,1125000,12.18,1,N,6
26872,Mumbai,32,0,8640000,MORTGAGE,3,MEDICAL,A,765000,,0,N,9
26873,Bangalore,34,1,3420000,RENT,6,DEBTCONSOLIDATION,B,1125000,11.48,1,N,9
26874,Chennai,29,0,8680650,MORTGAGE,13,PERSONAL,A,525000,6.62,0,N,8
26875,Pune,27,0,8681400,MORTGAGE,6,DEBTCONSOLIDATION,B,750000,11.36,0,N,7
26876,Delhi,27,0,8700000,MORTGAGE,11,DEBTCONSOLIDATION,A,1350000,7.49,0,N,10
26877,Kolkata,28,1,8700000,OWN,7,VENTURE,C,900000,13.49,0,Y,6
26878,Delhi,27,0,8700000,OWN,3,MEDICAL,A,450000,7.29,0,N,7
26879,Hyderabad,28,1,8700000,MORTGAGE,12,VENTURE,A,1050000,7.51,0,N,6
26880,Bangalore,27,1,3525000,RENT,,DEBTCONSOLIDATION,A,1125000,8.49,1,N,10
26881,Hyderabad,32,0,8700000,MORTGAGE,15,EDUCATION,B,1620000,10.62,0,N,9
26882,Hyderabad,28,1,8700000,MORTGAGE,10,MEDICAL,B,1875000,12.18,0,N,10
